ilNumarasi,birimID,birimAdi
2,3009110,Gerger İcra Hukuk Mahkemesi
2,3009112,Gölbaşı(Adıyaman) İcra Hukuk Mahkemesi
2,1053599,Kahta İcra Hukuk Mahkemesi
2,1053600,(Kapatılan)Kahta (İcra Hukuk) 2. Asliye Hukuk Mahkemesi
2,3009114,(Kapatılan)Kahta (İcra Hukuk) 1. Asliye Hukuk Mahkemesi
2,1031106,Adıyaman İcra Mahkemesi
2,1038518,Adıyaman 1. İdare Mahkemesi
2,1064849,Adıyaman 2. İdare Mahkemesi
2,1064850,Adıyaman 3. İdare Mahkemesi
2,1064851,Adıyaman 4. İdare Mahkemesi
2,1000307,Adıyaman İnfaz Hâkimliği
2,1025907,Adıyaman 1. İş Mahkemesi
2,1064468,Adıyaman 2. İş Mahkemesi
2,1000306,Adıyaman Kadastro Mahkemesi
2,1000321,Besni(Kapatılan) Kadastro Mahkemesi
2,1000327,Çelikhan(Kapatılan) Kadastro Mahkemesi
2,1000334,Gerger(Kapatılan) Kadastro Mahkemesi
2,1000343,Gölbaşı(Adıyaman)(Kapatılan) Kadastro Mahkemesi
2,1000353,Kahta(Kapatılan) Kadastro Mahkemesi
2,1000360,Samsat(Kapatılan) Kadastro Mahkemesi(S.)
2,1000371,Tut(Kapatılan) Kadastro Mahkemesi(S.)
2,1041513,Adıyaman 1. Sulh Ceza Hâkimliği
2,1059407,Adıyaman 2. Sulh Ceza Hâkimliği
2,1041762,Besni Sulh Ceza Hâkimliği
2,1041763,Gerger Sulh Ceza Hâkimliği
2,1041764,Gölbaşı(Adıyaman) Sulh Ceza Hâkimliği
2,1041765,Kahta Sulh Ceza Hâkimliği
2,1000302,Adıyaman(Kapatılan) 1. Sulh Ceza Mahkemesi
2,1033521,Adıyaman(Kapatılan) 2. Sulh Ceza Mahkemesi
2,1000318,Besni(Kapatılan) Sulh Ceza Mahkemesi
2,1012816,Çelikhan(Kapatılan) Sulh Ceza Mahkemesi
2,1012819,Gerger(Kapatılan) Sulh Ceza Mahkemesi
2,1000340,Gölbaşı(Adıyaman)(Kapatılan) Sulh Ceza Mahkemesi
2,1000350,Kahta(Kapatılan) Sulh Ceza Mahkemesi
2,3001953,Samsat(Kapatılan) Sulh Ceza Mahkemesi
2,3001977,Sincik(Kapatılan) Sulh Ceza Mahkemesi
2,3001981,Tut(Kapatılan) Sulh Ceza Mahkemesi
2,1000305,Adıyaman 1. Sulh Hukuk Mahkemesi
2,1064469,Adıyaman 2. Sulh Hukuk Mahkemesi
2,1066128,Adıyaman 3. Sulh Hukuk Mahkemesi
2,1000320,Besni Sulh Hukuk Mahkemesi
2,1012818,Çelikhan(Kapatılan) Sulh Hukuk Mahkemesi
2,1012821,Gerger Sulh Hukuk Mahkemesi
2,1000342,Gölbaşı(Adıyaman) Sulh Hukuk Mahkemesi
2,1000352,Kahta Sulh Hukuk Mahkemesi
2,3001954,Samsat(Kapatılan) Sulh Hukuk Mahkemesi
2,3001978,Sincik(Kapatılan) Sulh Hukuk Mahkemesi
2,3001982,Tut(Kapatılan) Sulh Hukuk Mahkemesi
2,1064791,Adıyaman 1. Tüketici Mahkemesi
2,1064792,Adıyaman 2. Tüketici Mahkemesi
3,1000377,Afyonkarahisar 1. Ağır Ceza Mahkemesi
3,1015991,Afyonkarahisar 2. Ağır Ceza Mahkemesi
3,1062548,Afyonkarahisar 3. Ağır Ceza Mahkemesi
3,1002211,Bolvadin Ağır Ceza Mahkemesi
3,1003164,Dinar Ağır Ceza Mahkemesi
3,1007307,Sandıklı(Kapatılan) Ağır Ceza Mahkemesi
3,1010933,Afyonkarahisar 1. Aile Mahkemesi
3,1040784,Afyonkarahisar 2. Aile Mahkemesi
3,1057481,Afyonkarahisar 3. Aile Mahkemesi
3,1000378,Afyonkarahisar 1. Asliye Ceza Mahkemesi
3,1011052,Afyonkarahisar 2. Asliye Ceza Mahkemesi
3,1012627,Afyonkarahisar 3. Asliye Ceza Mahkemesi
3,1015992,Afyonkarahisar 4. Asliye Ceza Mahkemesi
3,1041117,Afyonkarahisar 5. Asliye Ceza Mahkemesi
3,1041118,Afyonkarahisar 6. Asliye Ceza Mahkemesi
3,1054486,Afyonkarahisar 7. Asliye Ceza Mahkemesi
3,1066132,Afyonkarahisar 8. Asliye Ceza Mahkemesi
3,1066133,Afyonkarahisar 9. Asliye Ceza Mahkemesi
3,1066134,Afyonkarahisar 10. Asliye Ceza Mahkemesi
3,3000403,Bayat(Kapatılan)(Afyonkarahisar) Asliye Ceza Mahkemesi
3,3000371,Çobanlar(Kapatılan) Asliye Ceza Mahkemesi
3,1000408,İhsaniye(Kapatılan) Asliye Ceza Mahkemesi
3,1000415,İscehisar Asliye Ceza Mahkemesi
3,1000421,Sinanpaşa Asliye Ceza Mahkemesi
3,1000431,Şuhut Asliye Ceza Mahkemesi
3,1007308,Sandıklı 1. Asliye Ceza Mahkemesi
3,1066140,Sandıklı 2. Asliye Ceza Mahkemesi
3,1066141,Sandıklı 3. Asliye Ceza Mahkemesi
3,3000567,Hocalar(Kapatılan) Asliye Ceza Mahkemesi
3,1002212,Bolvadin Asliye Ceza Mahkemesi
3,1002227,Çay 1. Asliye Ceza Mahkemesi
3,1066636,Çay 2. Asliye Ceza Mahkemesi
3,1066637,Çay 3. Asliye Ceza Mahkemesi
3,1002236,Emirdağ Asliye Ceza Mahkemesi
3,1069870,Emirdağ 2. Asliye Ceza Mahkemesi
3,1002246,Sultandağı(Kapatılan) Asliye Ceza Mahkemesi
3,1003165,Dinar 1. Asliye Ceza Mahkemesi
3,1066906,Dinar 2. Asliye Ceza Mahkemesi
3,3000551,Başmakçı(Kapatılan) Asliye Ceza Mahkemesi
3,1003184,Dazkırı Asliye Ceza Mahkemesi
3,3001455,Evciler Asliye Ceza Mahkemesi
3,3009115,Afyonkarahisar 1. İcra Ceza Mahkemesi
3,1017295,Afyonkarahisar 2. İcra Ceza Mahkemesi
3,3009117,İhsaniye(Kapatılan) İcra Ceza Mahkemesi
3,3009119,İscehisar İcra Ceza Mahkemesi
3,3009121,Sinanpaşa İcra Ceza Mahkemesi
3,3009123,Şuhut İcra Ceza Mahkemesi
3,1023891,Sandıklı İcra Ceza Mahkemesi
3,3009386,Bolvadin İcra Ceza Mahkemesi
3,3009388,Çay İcra Ceza Mahkemesi
3,3009390,Emirdağ İcra Ceza Mahkemesi
3,3009392,Sultandağı(Kapatılan) İcra Ceza Mahkemesi
3,3009532,Dinar İcra Ceza Mahkemesi
3,3009534,Dazkırı İcra Ceza Mahkemesi
3,3009536,Evciler İcra Ceza Mahkemesi
3,3009116,Afyonkarahisar 1. İcra Hukuk Mahkemesi
3,1017296,Afyonkarahisar 2. İcra Hukuk Mahkemesi
3,3009118,İhsaniye(Kapatılan) İcra Hukuk Mahkemesi
3,3009120,İscehisar İcra Hukuk Mahkemesi
3,3009122,Sinanpaşa İcra Hukuk Mahkemesi
3,3009124,Şuhut İcra Hukuk Mahkemesi
3,1023892,Sandıklı İcra Hukuk Mahkemesi
3,3009387,Bolvadin İcra Hukuk Mahkemesi
3,3009389,Çay İcra Hukuk Mahkemesi
3,3009391,Emirdağ İcra Hukuk Mahkemesi
3,3009393,Sultandağı(Kapatılan) İcra Hukuk Mahkemesi
3,3009533,Dinar İcra Hukuk Mahkemesi
3,3009535,Dazkırı İcra Hukuk Mahkemesi
3,3009537,Evciler İcra Hukuk Mahkemesi
3,1010794,Afyonkarahisar 1. İcra Mahkemesi
3,1012760,Afyonkarahisar 2. İcra Mahkemesi
3,1011494,Afyonkarahisar İdare Mahkemesi
3,1000385,Afyonkarahisar İnfaz Hâkimliği
3,1069816,Afyonkarahisar 2. İnfaz Hâkimliği
3,1007313,Sandıklı(Kapatılan) İnfaz Hakimliği
3,1002217,Bolvadin İnfaz Hâkimliği
3,1003170,Dinar İnfaz Hâkimliği
3,1014186,Afyonkarahisar 1. İş Mahkemesi
3,1058793,Afyonkarahisar 2. İş Mahkemesi
3,1000384,Afyonkarahisar Kadastro Mahkemesi
3,1002240,Emirdağ(Kapatılan) Kadastro Mahkemesi
3,1002216,Bolvadin(Kapatılan) Kadastro Mahkemesi
3,1002231,Çay(Kapatılan) Kadastro Mahkemesi
3,1002247,Sultandağı(Kapatılan) Kadastro Mahkemesi
3,1000397,Bayat(Kapatılan)(Afyonkarahisar) Kadastro Mahkemesi(S.)
3,1000403,Çobanlar(Kapatılan) Kadastro Mahkemesi(S.)
3,1000409,İhsaniye(Kapatılan) Kadastro Mahkemesi
3,1000416,İscehisar(Kapatılan) Kadastro Mahkemesi
3,1000425,Sinanpaşa(Kapatılan) Kadastro Mahkemesi
3,1000435,Şuhut(Kapatılan) Kadastro Mahkemesi
3,1007312,Sandıklı Kadastro Mahkemesi
3,1003188,Dazkırı(Kapatılan) Kadastro Mahkemesi
3,1003169,Dinar(Kapatılan) Kadastro Mahkemesi
3,1007321,Hocalar(Kapatılan) Kadastro Mahkemesi(S.)
3,1003179,Başmakçı(Kapatılan) Kadastro Mahkemesi(S.)
3,1041417,Afyonkarahisar 1. Sulh Ceza Hâkimliği
3,1046489,Afyonkarahisar 2. Sulh Ceza Hâkimliği
3,1041766,İscehisar Sulh Ceza Hâkimliği
3,1041770,Sinanpaşa Sulh Ceza Hâkimliği
3,1041771,Şuhut Sulh Ceza Hâkimliği
3,1041769,Sandıklı Sulh Ceza Hâkimliği
3,1041880,Bolvadin Sulh Ceza Hâkimliği
3,1041881,Çay Sulh Ceza Hâkimliği
3,1041882,Emirdağ Sulh Ceza Hâkimliği
3,1041930,Dinar Sulh Ceza Hâkimliği
3,1041932,Dazkırı Sulh Ceza Hâkimliği
3,1000379,Afyonkarahisar(Kapatılan) 1. Sulh Ceza Mahkemesi
3,1031512,Afyonkarahisar(Kapatılan) 2. Sulh Ceza Mahkemesi
3,1036693,Afyonkarahisar(Kapatılan) 3. Sulh Ceza Mahkemesi
3,3000405,Bayat(Kapatılan)(Afyonkarahisar) Sulh Ceza Mahkemesi
3,3000373,Çobanlar(Kapatılan) Sulh Ceza Mahkemesi
3,1012822,İhsaniye(Kapatılan) Sulh Ceza Mahkemesi
3,1012825,İscehisar(Kapatılan) Sulh Ceza Mahkemesi
3,1000422,Sinanpaşa(Kapatılan) Sulh Ceza Mahkemesi
3,1000432,Şuhut(Kapatılan) Sulh Ceza Mahkemesi
3,1007309,Sandıklı(Kapatılan) Sulh Ceza Mahkemesi
3,3000569,Hocalar(Kapatılan) Sulh Ceza Mahkemesi
3,1002213,Bolvadin(Kapatılan) Sulh Ceza Mahkemesi
3,1002228,Çay(Kapatılan) Sulh Ceza Mahkemesi
3,1002237,Emirdağ(Kapatılan) Sulh Ceza Mahkemesi
3,1013015,Sultandağı(Kapatılan) Sulh Ceza Mahkemesi
3,1003166,Dinar(Kapatılan) Sulh Ceza Mahkemesi
3,3000553,Başmakçı(Kapatılan) Sulh Ceza Mahkemesi
3,1003185,Dazkırı(Kapatılan) Sulh Ceza Mahkemesi
3,3001457,Evciler(Kapatılan) Sulh Ceza Mahkemesi
3,1000382,Afyonkarahisar 1. Sulh Hukuk Mahkemesi
3,1000383,Afyonkarahisar 2. Sulh Hukuk Mahkemesi
3,1066137,Afyonkarahisar 3. Sulh Hukuk Mahkemesi
3,1066138,Afyonkarahisar 4. Sulh Hukuk Mahkemesi
3,1066139,Afyonkarahisar 5. Sulh Hukuk Mahkemesi
3,3000406,Bayat(Kapatılan)(Afyonkarahisar) Sulh Hukuk Mahkemesi
3,3000374,Çobanlar(Kapatılan) Sulh Hukuk Mahkemesi
3,1012824,İhsaniye(Kapatılan) Sulh Hukuk Mahkemesi
3,1012827,İscehisar Sulh Hukuk Mahkemesi
3,1000424,Sinanpaşa Sulh Hukuk Mahkemesi
3,1000434,Şuhut Sulh Hukuk Mahkemesi
3,1007311,Sandıklı Sulh Hukuk Mahkemesi
3,3000570,Hocalar(Kapatılan) Sulh Hukuk Mahkemesi
3,1002215,Bolvadin Sulh Hukuk Mahkemesi
3,1002230,Çay Sulh Hukuk Mahkemesi
3,1002239,Emirdağ Sulh Hukuk Mahkemesi
3,1013017,Sultandağı(Kapatılan) Sulh Hukuk Mahkemesi
3,1003168,Dinar Sulh Hukuk Mahkemesi
3,3000554,Başmakçı(Kapatılan) Sulh Hukuk Mahkemesi
3,1003187,Dazkırı Sulh Hukuk Mahkemesi
3,3001458,Evciler Sulh Hukuk Mahkemesi
3,1065995,Afyonkarahisar Tüketici Mahkemesi
4,1000442,Ağrı 1. Ağır Ceza Mahkemesi
4,1000443,Ağrı 2. Ağır Ceza Mahkemesi
4,1066144,Ağrı 3. Ağır Ceza Mahkemesi
4,1003320,Doğubayazıt 1. Ağır Ceza Mahkemesi
4,1066968,Doğubayazıt 2. Ağır Ceza Mahkemesi
4,1037987,Patnos Ağır Ceza Mahkemesi
4,1068243,Patnos 2. Ağır Ceza Mahkemesi
4,1036905,Ağrı 1. Aile Mahkemesi
4,1066149,Ağrı 2. Aile Mahkemesi
4,1011391,Ağrı(Kapatılan) 12'nci Mekanize Piyade Tugay Komutanlığı Askeri Mahkemesi
4,1000444,Ağrı 1. Asliye Ceza Mahkemesi
4,1015993,Ağrı 2. Asliye Ceza Mahkemesi
4,1036695,Ağrı 3. Asliye Ceza Mahkemesi
4,1052881,Ağrı 4. Asliye Ceza Mahkemesi
4,1064475,Ağrı 5. Asliye Ceza Mahkemesi
4,1066145,Ağrı 6. Asliye Ceza Mahkemesi
4,1066146,Ağrı 7. Asliye Ceza Mahkemesi
4,1000457,Eleşkirt Asliye Ceza Mahkemesi
4,3000391,Hamur(Kapatılan) Asliye Ceza Mahkemesi
4,1000470,Taşlıçay Asliye Ceza Mahkemesi
4,1003321,Doğubayazıt 1. Asliye Ceza Mahkemesi
4,1012789,Doğubayazıt 2. Asliye Ceza Mahkemesi
4,1052894,Doğubayazıt 3. Asliye Ceza Mahkemesi
4,1066969,Doğubayazıt 4. Asliye Ceza Mahkemesi
4,1066970,Doğubayazıt 5. Asliye Ceza Mahkemesi
4,1003333,Diyadin Asliye Ceza Mahkemesi
4,1003727,Patnos 1. Asliye Ceza Mahkemesi
4,1044094,Patnos 2. Asliye Ceza Mahkemesi
4,1000477,Tutak Asliye Ceza Mahkemesi
4,3009125,Ağrı İcra Ceza Mahkemesi
4,3009127,Eleşkirt İcra Ceza Mahkemesi
4,3009129,Taşlıçay İcra Ceza Mahkemesi
4,3009564,Doğubayazıt İcra Ceza Mahkemesi
4,3009566,Diyadin İcra Ceza Mahkemesi
4,3009644,Patnos İcra Ceza Mahkemesi
4,3009131,Tutak İcra Ceza Mahkemesi
4,3009126,Ağrı İcra Hukuk Mahkemesi
4,3009128,Eleşkirt İcra Hukuk Mahkemesi
4,3009130,Taşlıçay İcra Hukuk Mahkemesi
4,3009565,Doğubayazıt İcra Hukuk Mahkemesi
4,3009567,Diyadin İcra Hukuk Mahkemesi
4,3009645,Patnos İcra Hukuk Mahkemesi
4,3009132,Tutak İcra Hukuk Mahkemesi
4,1062496,Ağrı İdare Mahkemesi
4,1000449,Ağrı İnfaz Hâkimliği
4,1003326,Doğubayazıt İnfaz Hâkimliği
4,1051038,Patnos İnfaz Hâkimliği
4,1064793,Ağrı İş Mahkemesi
4,1000448,Ağrı Kadastro Mahkemesi
4,1000458,Eleşkirt(Kapatılan) Kadastro Mahkemesi
4,1000464,Hamur(Kapatılan) Kadastro Mahkemesi(S.)
4,1000471,Taşlıçay(Kapatılan) Kadastro Mahkemesi
4,1003325,Doğubayazıt Kadastro Mahkemesi
4,1003334,Diyadin Kadastro Mahkemesi
4,1003731,Patnos Kadastro Mahkemesi
4,1000478,Tutak Kadastro Mahkemesi
4,1041772,Ağrı Sulh Ceza Hâkimliği
4,1066147,Ağrı 2. Sulh Ceza Hâkimliği
4,1041773,Eleşkirt Sulh Ceza Hâkimliği
4,1041775,Taşlıçay Sulh Ceza Hâkimliği
4,1041960,Doğubayazıt Sulh Ceza Hâkimliği
4,1066971,Doğubayazıt 2. Sulh Ceza Hâkimliği
4,1041958,Diyadin Sulh Ceza Hâkimliği
4,1041839,Patnos Sulh Ceza Hâkimliği
4,1041816,Tutak Sulh Ceza Hâkimliği
4,1000445,Ağrı(Kapatılan) 1. Sulh Ceza Mahkemesi
4,1036379,Ağrı(Kapatılan) 2. Sulh Ceza Mahkemesi
4,1012828,Eleşkirt(Kapatılan) Sulh Ceza Mahkemesi
4,3000393,Hamur(Kapatılan) Sulh Ceza Mahkemesi
4,1012831,Taşlıçay(Kapatılan) Sulh Ceza Mahkemesi
4,1003322,Doğubayazıt(Kapatılan) Sulh Ceza Mahkemesi
4,1013139,Diyadin(Kapatılan) Sulh Ceza Mahkemesi
4,1003728,Patnos(Kapatılan) Sulh Ceza Mahkemesi
4,1012834,Tutak(Kapatılan) Sulh Ceza Mahkemesi
4,1000447,Ağrı Sulh Hukuk Mahkemesi
4,1012830,Eleşkirt Sulh Hukuk Mahkemesi
4,3000394,Hamur(Kapatılan) Sulh Hukuk Mahkemesi
4,1012833,Taşlıçay Sulh Hukuk Mahkemesi
4,1003324,Doğubayazıt Sulh Hukuk Mahkemesi
4,1013141,Diyadin Sulh Hukuk Mahkemesi
4,1003730,Patnos Sulh Hukuk Mahkemesi
4,1012836,Tutak Sulh Hukuk Mahkemesi
4,1065996,Ağrı Tüketici Mahkemesi
4,1069543,Ağrı Vergi Mahkemesi
5,1000744,Amasya 1. Ağır Ceza Mahkemesi
5,1050551,Amasya 2. Ağır Ceza Mahkemesi
5,1069823,Amasya 3. Ağır Ceza Mahkemesi
5,1036904,Amasya Aile Mahkemesi
5,1069824,Amasya 2. Aile Mahkemesi
5,1000745,Amasya 1. Asliye Ceza Mahkemesi
5,1011184,Amasya 2. Asliye Ceza Mahkemesi
5,1041526,Amasya 3. Asliye Ceza Mahkemesi
5,1057486,Amasya 4. Asliye Ceza Mahkemesi
5,1066198,Amasya 5. Asliye Ceza Mahkemesi
5,1000759,Göynücek(Kapatılan) Asliye Ceza Mahkemesi
5,1000766,Gümüşhacıköy Asliye Ceza Mahkemesi
5,1070306,Merzifon Ağır Ceza Mahkemesi
5,1000776,Merzifon 1. Asliye Ceza Mahkemesi
5,1052883,Merzifon 2. Asliye Ceza Mahkemesi
5,1054001,Merzifon 3. Asliye Ceza Mahkemesi
5,1000786,Suluova 1. Asliye Ceza Mahkemesi
5,1066206,Suluova 2. Asliye Ceza Mahkemesi
5,1000795,Taşova Asliye Ceza Mahkemesi
5,3009173,Amasya İcra Ceza Mahkemesi
5,3009175,Göynücek(Kapatılan) İcra Ceza Mahkemesi
5,3009177,Gümüşhacıköy İcra Ceza Mahkemesi
5,3009179,Merzifon İcra Ceza Mahkemesi
5,3009181,Suluova İcra Ceza Mahkemesi
5,3009183,Taşova İcra Ceza Mahkemesi
5,3009174,Amasya İcra Hukuk Mahkemesi
5,3009176,Göynücek(Kapatılan) İcra Hukuk Mahkemesi
5,3009178,Gümüşhacıköy İcra Hukuk Mahkemesi
5,3009180,Merzifon İcra Hukuk Mahkemesi
5,3009182,Suluova İcra Hukuk Mahkemesi
5,3009184,Taşova İcra Hukuk Mahkemesi
5,1012864,Amasya İcra Mahkemesi
5,1070024,Amasya İdare Mahkemesi
5,1000751,Amasya İnfaz Hâkimliği
5,1025909,Amasya İş Mahkemesi
5,1000750,Amasya Kadastro Mahkemesi
5,1000760,Göynücek(Kapatılan) Kadastro Mahkemesi
5,1000770,Gümüşhacıköy(Kapatılan) Kadastro Mahkemesi
5,1000780,Merzifon(Kapatılan) Kadastro Mahkemesi
5,1000790,Suluova(Kapatılan) Kadastro Mahkemesi
5,1000799,Taşova(Kapatılan) Kadastro Mahkemesi
5,1041527,Amasya Sulh Ceza Hâkimliği
5,1041791,Gümüşhacıköy Sulh Ceza Hâkimliği
5,1041528,Merzifon Sulh Ceza Hâkimliği
5,1041794,Suluova Sulh Ceza Hâkimliği
5,1041792,Taşova Sulh Ceza Hâkimliği
5,1000746,Amasya(Kapatılan) 1. Sulh Ceza Mahkemesi
5,1034127,Amasya(Kapatılan) 2. Sulh Ceza Mahkemesi
5,1012865,Göynücek(Kapatılan) Sulh Ceza Mahkemesi
5,1000767,Gümüşhacıköy(Kapatılan) Sulh Ceza Mahkemesi
5,1000777,Merzifon(Kapatılan) Sulh Ceza Mahkemesi
5,1000787,Suluova(Kapatılan) Sulh Ceza Mahkemesi
5,1000796,Taşova(Kapatılan) Sulh Ceza Mahkemesi
5,1000749,Amasya 1. Sulh Hukuk Mahkemesi
5,1066201,Amasya 2. Sulh Hukuk Mahkemesi
5,1066202,Amasya 3. Sulh Hukuk Mahkemesi
5,1066203,Amasya 4. Sulh Hukuk Mahkemesi
5,1012867,Göynücek(Kapatılan) Sulh Hukuk Mahkemesi
5,1000769,Gümüşhacıköy Sulh Hukuk Mahkemesi
5,1000779,Merzifon Sulh Hukuk Mahkemesi
5,1066205,Merzifon 2. Sulh Hukuk Mahkemesi
5,1000789,Suluova Sulh Hukuk Mahkemesi
5,1000798,Taşova Sulh Hukuk Mahkemesi
6,1000805,Ankara 1. Ağır Ceza Mahkemesi
6,1000806,Ankara 2. Ağır Ceza Mahkemesi
6,1000807,Ankara 3. Ağır Ceza Mahkemesi
6,1000808,Ankara 4. Ağır Ceza Mahkemesi
6,1000809,Ankara 5. Ağır Ceza Mahkemesi
6,1000810,Ankara 6. Ağır Ceza Mahkemesi
6,1000811,Ankara 7. Ağır Ceza Mahkemesi
6,1000812,Ankara 8. Ağır Ceza Mahkemesi
6,1000813,Ankara 9. Ağır Ceza Mahkemesi
6,1000814,Ankara 10. Ağır Ceza Mahkemesi
6,1040705,Ankara 11. Ağır Ceza Mahkemesi
6,1040706,Ankara 12. Ağır Ceza Mahkemesi
6,1046492,Ankara 13. Ağır Ceza Mahkemesi
6,1046493,Ankara 14. Ağır Ceza Mahkemesi
6,1048704,Ankara 15. Ağır Ceza Mahkemesi
6,1048705,Ankara 16. Ağır Ceza Mahkemesi
6,1048706,Ankara 17. Ağır Ceza Mahkemesi
6,1048707,Ankara 18. Ağır Ceza Mahkemesi
6,1048708,Ankara 19. Ağır Ceza Mahkemesi
6,1048709,Ankara 20. Ağır Ceza Mahkemesi
6,1049925,Ankara 21. Ağır Ceza Mahkemesi
6,1049926,Ankara 22. Ağır Ceza Mahkemesi
6,1049927,Ankara 23. Ağır Ceza Mahkemesi
6,1049928,Ankara 24. Ağır Ceza Mahkemesi
6,1049929,Ankara 25. Ağır Ceza Mahkemesi
6,1049930,Ankara 26. Ağır Ceza Mahkemesi
6,1049931,Ankara 27. Ağır Ceza Mahkemesi
6,1051592,Ankara 28. Ağır Ceza Mahkemesi
6,1051593,Ankara 29. Ağır Ceza Mahkemesi
6,1051594,Ankara 30. Ağır Ceza Mahkemesi
6,1053498,Ankara 31. Ağır Ceza Mahkemesi
6,1053499,Ankara 32. Ağır Ceza Mahkemesi
6,1054041,Ankara 33. Ağır Ceza Mahkemesi
6,1054497,Ankara 34. Ağır Ceza Mahkemesi
6,1054498,Ankara 35. Ağır Ceza Mahkemesi
6,1054499,Ankara 36. Ağır Ceza Mahkemesi
6,1057487,Ankara 37. Ağır Ceza Mahkemesi
6,1012086,Ankara(Kapatılan) 11. Ağır Ceza Mahkemesi(CMK 250 ile Yetkili)
6,1031669,Ankara(Kapatılan) 12. Ağır Ceza Mahkemesi(CMK 250 ile Yetkili)
6,1036782,Ankara(Kapatılan) 13. Ağır Ceza Mahkemesi (TMK 10. Maddesi ile Görevli)
6,1011068,Ankara Batı 1. Ağır Ceza Mahkemesi
6,1016130,Ankara Batı 2. Ağır Ceza Mahkemesi
6,1037923,Ankara Batı 3. Ağır Ceza Mahkemesi
6,1053727,Ankara Batı 4. Ağır Ceza Mahkemesi
6,1066320,Ankara Batı 5. Ağır Ceza Mahkemesi
6,1066321,Ankara Batı 6. Ağır Ceza Mahkemesi
6,1069830,Ankara Batı 7. Ağır Ceza Mahkemesi
6,1068668,Polatlı Ağır Ceza Mahkemesi
6,1011037,Ankara 1. Aile Mahkemesi
6,1011038,Ankara 2. Aile Mahkemesi
6,1011039,Ankara 3. Aile Mahkemesi
6,1011040,Ankara 4. Aile Mahkemesi
6,1011041,Ankara 5. Aile Mahkemesi
6,1011042,Ankara 6. Aile Mahkemesi
6,1011043,Ankara 7. Aile Mahkemesi
6,1011044,Ankara 8. Aile Mahkemesi
6,1011045,Ankara 9. Aile Mahkemesi
6,1011046,Ankara 10. Aile Mahkemesi
6,1014052,Ankara 11. Aile Mahkemesi
6,1046480,Ankara 12. Aile Mahkemesi
6,1046481,Ankara 13. Aile Mahkemesi
6,1046482,Ankara 14. Aile Mahkemesi
6,1046483,Ankara 15. Aile Mahkemesi
6,1046484,Ankara 16. Aile Mahkemesi
6,1046485,Ankara 17. Aile Mahkemesi
6,1046486,Ankara 18. Aile Mahkemesi
6,1046487,Ankara 19. Aile Mahkemesi
6,1046488,Ankara 20. Aile Mahkemesi
6,1055104,Ankara 21. Aile Mahkemesi
6,1055105,Ankara 22. Aile Mahkemesi
6,1055106,Ankara 23. Aile Mahkemesi
6,1055107,Ankara 24. Aile Mahkemesi
6,1055108,Ankara 25. Aile Mahkemesi
6,1055109,Ankara 26. Aile Mahkemesi
6,1060376,Ankara 27. Aile Mahkemesi
6,1060377,Ankara 28. Aile Mahkemesi
6,1060378,Ankara 29. Aile Mahkemesi
6,1060379,Ankara 30. Aile Mahkemesi
6,1066245,Ankara 31. Aile Mahkemesi
6,1066246,Ankara 32. Aile Mahkemesi
6,1066247,Ankara 33. Aile Mahkemesi
6,1066248,Ankara 34. Aile Mahkemesi
6,1066249,Ankara 35. Aile Mahkemesi
6,1066250,Ankara 36. Aile Mahkemesi
6,1066251,Ankara 37. Aile Mahkemesi
6,1066252,Ankara 38. Aile Mahkemesi
6,1066253,Ankara 39. Aile Mahkemesi
6,1066254,Ankara 40. Aile Mahkemesi
6,1066255,Ankara 41. Aile Mahkemesi
6,1066256,Ankara 42. Aile Mahkemesi
6,1066257,Ankara 43. Aile Mahkemesi
6,1066258,Ankara 44. Aile Mahkemesi
6,1066259,Ankara 45. Aile Mahkemesi
6,1066260,Ankara 46. Aile Mahkemesi
6,1066261,Ankara 47. Aile Mahkemesi
6,1066262,Ankara 48. Aile Mahkemesi
6,1069863,Çubuk Aile Mahkemesi
6,1036928,Gölbaşı(Ankara) Aile Mahkemesi
6,1010970,Ankara Batı 1. Aile Mahkemesi
6,1012783,Ankara Batı 2. Aile Mahkemesi
6,1034238,Ankara Batı 3. Aile Mahkemesi
6,1034239,Ankara Batı 4. Aile Mahkemesi
6,1049454,Ankara Batı 5. Aile Mahkemesi
6,1053729,Ankara Batı 6. Aile Mahkemesi
6,1055120,Ankara Batı 7. Aile Mahkemesi
6,1055121,Ankara Batı 8. Aile Mahkemesi
6,1064481,Ankara Batı 9. Aile Mahkemesi
6,1066333,Ankara Batı 10. Aile Mahkemesi
6,1066334,Ankara Batı 11. Aile Mahkemesi
6,1066335,Ankara Batı 12. Aile Mahkemesi
6,1066336,Ankara Batı 13. Aile Mahkemesi
6,1036929,Polatlı 1. Aile Mahkemesi
6,1066318,Polatlı 2. Aile Mahkemesi
6,1031155,ASKERİ YARGITAY
6,1052623,Askeri Yargıtay 1. Daire
6,1052624,Askeri Yargıtay 2. Daire
6,1052625,Askeri Yargıtay 3. Daire
6,1052628,Askeri Yargıtay 4. Daire
6,1052626,Askeri Yargıtay Daireler Kurulu
6,1052627,Askeri Yargıtay İctihadı Birleştirme Kurulu
6,1029746,(Kapatılan)Genelkurmay Başkanlığı Askeri Mahkemesi
6,1011368,Ankara(Kapatılan) Kara Kuvvetleri Komutanlığı Askeri Mahkemesi
6,1011369,Ankara(Kapatılan) Deniz Kuvvekleri Komutanlığı Askeri Mahkemesi
